sno,latitude,longitude,day_of_year,seconds_of_day,hour,weekday,usage_ratio,is_near_mrt,is_near_park,is_near_school,district_中山區,district_中正區,district_信義區,district_內湖區,district_北投區,district_南港區,district_士林區,district_大同區,district_大安區,district_文山區,district_松山區,district_臺大公館校區,district_萬華區,weekday_sin,weekday_cos,hour_sin,hour_cos,total_0_30,total_30_60,total_60_plus,rent_0_30,rent_30_60,rent_60_plus,return_0_30,return_30_60,return_60_plus,total_bikes,rent_bikes,return_bikes,prediction_error,residual,standardized_error,is_high_error,residual_sign
500106055,25.03545,121.51327,130,16682,4,5,0.074074074074074,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0,0,1,1,0,0,0,0,1,90,15,90,55.12312781173605,-44.5066413662239,5.685347518541509,1,under
500106055,25.03545,121.51327,130,16682,4,5,0.074074074074074,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0,0,1,0,0,1,1,0,0,90,90,15,56.35927225306496,-44.5066413662239,5.842392415474375,1,under
500106055,25.03545,121.51327,130,16682,4,5,0.074074074074074,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0,0,1,0,1,0,0,1,0,90,45,45,43.119757527132535,-39.50664136622391,4.1603897658972855,1,under
500106057,25.0459,121.53068,130,19322,5,5,0.0571428571428571,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,0.2588190451025207,0,0,1,1,0,0,0,0,1,90,15,90,55.12312781173605,-44.5066413662239,5.685347518541509,1,under
500106057,25.0459,121.53068,130,19322,5,5,0.0571428571428571,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,0.2588190451025207,0,0,1,1,0,0,0,0,1,90,15,90,55.12312781173605,-44.5066413662239,5.685347518541509,1,under
500106057,25.0459,121.53068,130,19322,5,5,0.0571428571428571,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,0.2588190451025207,0,0,1,1,0,0,0,1,0,90,15,45,39.8177348567545,-29.506641366223906,3.740887163610757,1,under
500106057,25.0459,121.53068,130,19322,5,5,0.0571428571428571,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,0.2588190451025207,0,0,1,1,0,0,0,0,1,90,15,90,55.12312781173605,-44.5066413662239,5.685347518541509,1,under
500106062,25.04297,121.51643,130,18601,5,5,0.0333333333333333,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,0.2588190451025207,0,0,1,1,0,0,0,1,0,90,15,45,39.8177348567545,-29.506641366223906,3.740887163610757,1,under
500106062,25.04297,121.51643,130,18601,5,5,0.0333333333333333,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,0.2588190451025207,0,0,1,1,0,0,0,1,0,90,15,45,39.8177348567545,-29.506641366223906,3.740887163610757,1,under
500106062,25.04297,121.51643,130,18601,5,5,0.0333333333333333,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,0.2588190451025207,0,0,1,1,0,0,0,1,0,90,15,45,39.8177348567545,-29.506641366223906,3.740887163610757,1,under
500106062,25.04297,121.51643,130,18601,5,5,0.0333333333333333,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,0.2588190451025207,0,0,1,1,0,0,0,1,0,90,15,45,39.8177348567545,-29.506641366223906,3.740887163610757,1,under
500106067,25.04842,121.51994,130,19742,5,5,0.25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,0.2588190451025207,0,0,1,1,0,0,0,1,0,90,15,45,39.8177348567545,-29.506641366223906,3.740887163610757,1,under
500106067,25.04842,121.51994,130,19742,5,5,0.25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,0.2588190451025207,0,0,1,1,0,0,0,1,0,90,15,45,39.8177348567545,-29.506641366223906,3.740887163610757,1,under
500106067,25.04842,121.51994,130,19742,5,5,0.25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,0.2588190451025207,0,0,1,1,0,0,0,1,0,90,15,45,39.8177348567545,-29.506641366223906,3.740887163610757,1,under
500106067,25.04842,121.51994,130,19742,5,5,0.25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,0.2588190451025207,0,0,1,1,0,0,0,0,1,90,15,90,55.12312781173605,-44.5066413662239,5.685347518541509,1,under
500106132,25.03896,121.51093,130,8281,2,5,0.072463768115942,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387,0,0,1,1,0,0,0,0,1,90,15,90,55.12312781173605,-44.5066413662239,5.685347518541509,1,under
500106132,25.03896,121.51093,130,8281,2,5,0.072463768115942,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387,0,0,1,1,0,0,0,1,0,90,15,45,39.8177348567545,-29.506641366223906,3.740887163610757,1,under
500106132,25.03896,121.51093,130,8281,2,5,0.072463768115942,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387,0,0,1,0,0,1,1,0,0,90,90,15,56.35927225306496,-44.5066413662239,5.842392415474375,1,under
500106132,25.03896,121.51093,130,8281,2,5,0.072463768115942,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387,0,0,1,0,0,1,1,0,0,90,90,15,56.35927225306496,-44.5066413662239,5.842392415474375,1,under
500107023,25.05606,121.54175,130,18781,5,5,0.4516129032258064,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,0.2588190451025207,0,0,1,1,0,0,0,1,0,90,15,45,39.8177348567545,-29.506641366223906,3.740887163610757,1,under
500107023,25.05606,121.54175,130,18781,5,5,0.4516129032258064,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,0.2588190451025207,0,0,1,1,0,0,0,1,0,90,15,45,39.8177348567545,-29.506641366223906,3.740887163610757,1,under
500107023,25.05606,121.54175,130,18781,5,5,0.4516129032258064,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,0.2588190451025207,0,0,1,1,0,0,0,1,0,90,15,45,39.8177348567545,-29.506641366223906,3.740887163610757,1,under
500107023,25.05606,121.54175,130,18781,5,5,0.4516129032258064,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,0.2588190451025207,0,0,1,1,0,0,0,0,1,90,15,90,55.12312781173605,-44.5066413662239,5.685347518541509,1,under
500107024,25.06106,121.54406,130,18362,5,5,0.3114754098360656,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,0.2588190451025207,0,0,1,1,0,0,0,1,0,90,15,45,39.8177348567545,-29.506641366223906,3.740887163610757,1,under
500107024,25.06106,121.54406,130,18362,5,5,0.3114754098360656,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,0.2588190451025207,0,0,1,1,0,0,0,1,0,90,15,45,39.8177348567545,-29.506641366223906,3.740887163610757,1,under
500107024,25.06106,121.54406,130,18362,5,5,0.3114754098360656,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,0.2588190451025207,0,0,1,1,0,0,1,0,0,90,15,15,36.969093425527014,-19.506641366223906,3.3789839870815843,1,under
500107024,25.06106,121.54406,130,18362,5,5,0.3114754098360656,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,0.2588190451025207,0,0,1,1,0,0,1,0,0,90,15,15,36.969093425527014,-19.506641366223906,3.3789839870815843,1,under
500107028,25.05246,121.5332,130,16923,4,5,0.36,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0,0,1,1,0,0,0,1,0,90,15,45,39.8177348567545,-29.506641366223906,3.740887163610757,1,under
500107028,25.05246,121.5332,130,16923,4,5,0.36,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0,0,1,0,1,0,0,1,0,90,45,45,43.119757527132535,-39.50664136622391,4.1603897658972855,1,under
500107028,25.05246,121.5332,130,16923,4,5,0.36,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0,0,1,1,0,0,0,0,1,90,15,90,55.12312781173605,-44.5066413662239,5.685347518541509,1,under
500107028,25.05246,121.5332,130,16923,4,5,0.36,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0,0,1,1,0,0,0,0,1,90,15,90,55.12312781173605,-44.5066413662239,5.685347518541509,1,under
500108022,25.07932,121.56869,129,83403,23,4,0.0333333333333333,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.433883739117558,-0.9009688679024191,-0.2588190451025215,0.965925826289068,0,0,1,1,0,0,0,1,0,90,15,45,39.8177348567545,-29.506641366223906,3.740887163610757,1,under
500108022,25.07932,121.56869,129,83403,23,4,0.0333333333333333,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.433883739117558,-0.9009688679024191,-0.2588190451025215,0.965925826289068,0,0,1,1,0,0,0,1,0,90,15,45,39.8177348567545,-29.506641366223906,3.740887163610757,1,under
500108022,25.07932,121.56869,129,83403,23,4,0.0333333333333333,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.433883739117558,-0.9009688679024191,-0.2588190451025215,0.965925826289068,0,0,1,1,0,0,0,1,0,90,15,45,39.8177348567545,-29.506641366223906,3.740887163610757,1,under
500108022,25.07932,121.56869,129,83403,23,4,0.0333333333333333,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.433883739117558,-0.9009688679024191,-0.2588190451025215,0.965925826289068,0,0,1,0,1,0,1,0,0,90,45,15,40.50401645246118,-29.506641366223906,3.8280752128882454,1,under
500108044,25.05827,121.58707,129,70803,19,4,0.0410958904109589,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.433883739117558,-0.9009688679024191,-0.9659258262890684,0.2588190451025203,0,0,1,1,0,0,0,0,1,90,15,90,55.12312781173605,-44.5066413662239,5.685347518541509,1,under
500108044,25.05827,121.58707,129,70803,19,4,0.0410958904109589,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.433883739117558,-0.9009688679024191,-0.9659258262890684,0.2588190451025203,0,0,1,1,0,0,0,0,1,90,15,90,55.12312781173605,-44.5066413662239,5.685347518541509,1,under
500108044,25.05827,121.58707,129,70803,19,4,0.0410958904109589,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.433883739117558,-0.9009688679024191,-0.9659258262890684,0.2588190451025203,0,0,1,0,0,1,1,0,0,90,90,15,56.35927225306496,-44.5066413662239,5.842392415474375,1,under
500108044,25.05827,121.58707,129,70803,19,4,0.0410958904109589,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.433883739117558,-0.9009688679024191,-0.9659258262890684,0.2588190451025203,0,0,1,0,1,0,1,0,0,90,45,15,40.50401645246118,-29.506641366223906,3.8280752128882454,1,under
500109007,25.11739,121.46288,130,19561,5,5,0.1290322580645161,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,0.2588190451025207,0,0,1,1,0,0,0,1,0,90,15,45,39.8177348567545,-29.506641366223906,3.740887163610757,1,under
500109007,25.11739,121.46288,130,19561,5,5,0.1290322580645161,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,0.2588190451025207,0,0,1,1,0,0,0,1,0,90,15,45,39.8177348567545,-29.506641366223906,3.740887163610757,1,under
500109007,25.11739,121.46288,130,19561,5,5,0.1290322580645161,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,0.2588190451025207,0,0,1,1,0,0,0,1,0,90,15,45,39.8177348567545,-29.506641366223906,3.740887163610757,1,under
500109007,25.11739,121.46288,130,19561,5,5,0.1290322580645161,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,0.2588190451025207,0,0,1,1,0,0,0,1,0,90,15,45,39.8177348567545,-29.506641366223906,3.740887163610757,1,under
500109011,25.12397,121.46712,130,18842,5,5,0.101010101010101,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,0.2588190451025207,0,0,1,1,0,0,0,0,1,90,15,90,55.12312781173605,-44.5066413662239,5.685347518541509,1,under
500109011,25.12397,121.46712,130,18842,5,5,0.101010101010101,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,0.2588190451025207,0,0,1,1,0,0,0,0,1,90,15,90,55.12312781173605,-44.5066413662239,5.685347518541509,1,under
500109011,25.12397,121.46712,130,18842,5,5,0.101010101010101,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,0.2588190451025207,0,0,1,1,0,0,0,0,1,90,15,90,55.12312781173605,-44.5066413662239,5.685347518541509,1,under
500109011,25.12397,121.46712,130,18842,5,5,0.101010101010101,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,0.2588190451025207,0,0,1,1,0,0,0,0,1,90,15,90,55.12312781173605,-44.5066413662239,5.685347518541509,1,under
500109032,25.11666,121.50962,130,17463,4,5,0.9714285714285714,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0,0,1,0,0,1,1,0,0,90,90,15,56.35927225306496,-44.5066413662239,5.842392415474375,1,under
500109032,25.11666,121.50962,130,17463,4,5,0.9714285714285714,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0,0,1,0,1,0,0,1,0,90,45,45,43.119757527132535,-39.50664136622391,4.1603897658972855,1,under
500109032,25.11666,121.50962,130,17463,4,5,0.9714285714285714,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0,0,1,1,0,0,0,0,1,90,15,90,55.12312781173605,-44.5066413662239,5.685347518541509,1,under
500109032,25.11666,121.50962,130,17463,4,5,0.9714285714285714,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0,0,1,1,0,0,0,0,1,90,15,90,55.12312781173605,-44.5066413662239,5.685347518541509,1,under
500109034,25.11451,121.51567,130,13262,3,5,0.6290322580645161,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.7071067811865476,0.7071067811865476,0,0,1,0,1,0,1,0,0,90,45,15,40.50401645246118,-29.506641366223906,3.8280752128882454,1,under
500109034,25.11451,121.51567,130,13262,3,5,0.6290322580645161,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.7071067811865476,0.7071067811865476,0,0,1,0,1,0,0,1,0,90,45,45,43.119757527132535,-39.50664136622391,4.1603897658972855,1,under
500109034,25.11451,121.51567,130,13262,3,5,0.6290322580645161,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.7071067811865476,0.7071067811865476,0,0,1,1,0,0,0,1,0,90,15,45,39.8177348567545,-29.506641366223906,3.740887163610757,1,under
500109034,25.11451,121.51567,130,13262,3,5,0.6290322580645161,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.7071067811865476,0.7071067811865476,0,0,1,1,0,0,0,1,0,90,15,45,39.8177348567545,-29.506641366223906,3.740887163610757,1,under
500110005,25.04878,121.56087,130,8883,2,5,0.2987012987012987,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387,0,0,1,1,0,0,0,1,0,90,15,45,39.8177348567545,-29.506641366223906,3.740887163610757,1,under
500110005,25.04878,121.56087,130,8883,2,5,0.2987012987012987,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387,0,0,1,0,1,0,0,1,0,90,45,45,43.119757527132535,-39.50664136622391,4.1603897658972855,1,under
500110005,25.04878,121.56087,130,8883,2,5,0.2987012987012987,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387,0,0,1,0,1,0,1,0,0,90,45,15,40.50401645246118,-29.506641366223906,3.8280752128882454,1,under
500110005,25.04878,121.56087,130,8883,2,5,0.2987012987012987,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387,0,0,1,0,0,1,1,0,0,90,90,15,56.35927225306496,-44.5066413662239,5.842392415474375,1,under
500110014,25.05804,121.54897,130,18542,5,5,0.1666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,0.2588190451025207,0,0,1,1,0,0,0,1,0,90,15,45,39.8177348567545,-29.506641366223906,3.740887163610757,1,under
500110014,25.05804,121.54897,130,18542,5,5,0.1666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,0.2588190451025207,0,0,1,1,0,0,0,0,1,90,15,90,55.12312781173605,-44.5066413662239,5.685347518541509,1,under
500110014,25.05804,121.54897,130,18542,5,5,0.1666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,0.2588190451025207,0,0,1,1,0,0,0,1,0,90,15,45,39.8177348567545,-29.506641366223906,3.740887163610757,1,under
500110014,25.05804,121.54897,130,18542,5,5,0.1666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,0.2588190451025207,0,0,1,1,0,0,0,1,0,90,15,45,39.8177348567545,-29.506641366223906,3.740887163610757,1,under
500111003,25.05014,121.59238,130,9302,2,5,0.2153846153846154,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387,0,0,1,1,0,0,0,1,0,90,15,45,39.8177348567545,-29.506641366223906,3.740887163610757,1,under
500111003,25.05014,121.59238,130,9302,2,5,0.2153846153846154,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387,0,0,1,0,1,0,0,1,0,90,45,45,43.119757527132535,-39.50664136622391,4.1603897658972855,1,under
500111003,25.05014,121.59238,130,9302,2,5,0.2153846153846154,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387,0,0,1,1,0,0,0,1,0,90,15,45,39.8177348567545,-29.506641366223906,3.740887163610757,1,under
500111003,25.05014,121.59238,130,9302,2,5,0.2153846153846154,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387,0,0,1,1,0,0,0,0,1,90,15,90,55.12312781173605,-44.5066413662239,5.685347518541509,1,under
500111013,25.05469,121.61669,130,9363,2,5,0.273972602739726,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387,0,0,1,1,0,0,0,1,0,90,15,45,39.8177348567545,-29.506641366223906,3.740887163610757,1,under
500111013,25.05469,121.61669,130,9363,2,5,0.273972602739726,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387,0,0,1,1,0,0,0,1,0,90,15,45,39.8177348567545,-29.506641366223906,3.740887163610757,1,under
500111013,25.05469,121.61669,130,9363,2,5,0.273972602739726,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387,0,0,1,1,0,0,0,0,1,90,15,90,55.12312781173605,-44.5066413662239,5.685347518541509,1,under
500111013,25.05469,121.61669,130,9363,2,5,0.273972602739726,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387,0,0,1,1,0,0,0,0,1,90,15,90,55.12312781173605,-44.5066413662239,5.685347518541509,1,under
