sno,latitude,longitude,day_of_year,seconds_of_day,hour,weekday,usage_ratio,is_near_mrt,is_near_park,is_near_school,district_中山區,district_中正區,district_信義區,district_內湖區,district_北投區,district_南港區,district_士林區,district_大同區,district_大安區,district_文山區,district_松山區,district_臺大公館校區,district_萬華區,weekday_sin,weekday_cos,hour_sin,hour_cos,total_0_30,total_30_60,total_60_plus,rent_0_30,rent_30_60,rent_60_plus,return_0_30,return_30_60,return_60_plus,total_bikes,rent_bikes,return_bikes,prediction_error,residual,standardized_error,is_high_error,residual_sign
500111019,25.05933,121.61677,130,662,0,5,0.1285714285714285,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.0,1.0,0,0,1,1,0,0,0,0,1,90,15,90,55.12312781173605,-44.5066413662239,5.685347518541509,1,under
500111019,25.05933,121.61677,130,662,0,5,0.1285714285714285,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.0,1.0,0,0,1,1,0,0,0,1,0,90,15,45,39.8177348567545,-29.506641366223906,3.740887163610757,1,under
500111019,25.05933,121.61677,130,662,0,5,0.1285714285714285,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.0,1.0,0,0,1,1,0,0,0,0,1,90,15,90,55.12312781173605,-44.5066413662239,5.685347518541509,1,under
500111019,25.05933,121.61677,130,662,0,5,0.1285714285714285,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.0,1.0,0,0,1,0,1,0,0,1,0,90,45,45,43.119757527132535,-39.50664136622391,4.1603897658972855,1,under
500112007,25.02668,121.56175,130,19742,5,5,0.203125,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,0.2588190451025207,0,0,1,1,0,0,0,1,0,90,15,45,39.8177348567545,-29.506641366223906,3.740887163610757,1,under
500112007,25.02668,121.56175,130,19742,5,5,0.203125,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,0.2588190451025207,0,0,1,1,0,0,0,1,0,90,15,45,39.8177348567545,-29.506641366223906,3.740887163610757,1,under
500112007,25.02668,121.56175,130,19742,5,5,0.203125,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,0.2588190451025207,0,0,1,0,1,0,1,0,0,90,45,15,40.50401645246118,-29.506641366223906,3.8280752128882454,1,under
500112007,25.02668,121.56175,130,19742,5,5,0.203125,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,0.2588190451025207,0,0,1,0,1,0,1,0,0,90,45,15,40.50401645246118,-29.506641366223906,3.8280752128882454,1,under
500112009,25.03162,121.57396,130,18302,5,5,0.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,0.2588190451025207,0,0,1,1,0,0,0,1,0,90,15,45,39.8177348567545,-29.506641366223906,3.740887163610757,1,under
500112009,25.03162,121.57396,130,18302,5,5,0.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,0.2588190451025207,0,0,1,1,0,0,0,1,0,90,15,45,39.8177348567545,-29.506641366223906,3.740887163610757,1,under
500112009,25.03162,121.57396,130,18302,5,5,0.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,0.2588190451025207,0,0,1,0,1,0,1,0,0,90,45,15,40.50401645246118,-29.506641366223906,3.8280752128882454,1,under
500112009,25.03162,121.57396,130,18302,5,5,0.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,0.2588190451025207,0,0,1,0,1,0,1,0,0,90,45,15,40.50401645246118,-29.506641366223906,3.8280752128882454,1,under
500112029,25.03801,121.56541,130,18781,5,5,0.0634920634920634,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,0.2588190451025207,0,0,1,1,0,0,0,1,0,90,15,45,39.8177348567545,-29.506641366223906,3.740887163610757,1,under
500112029,25.03801,121.56541,130,18781,5,5,0.0634920634920634,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,0.2588190451025207,0,0,1,1,0,0,0,1,0,90,15,45,39.8177348567545,-29.506641366223906,3.740887163610757,1,under
500112029,25.03801,121.56541,130,18781,5,5,0.0634920634920634,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,0.2588190451025207,0,0,1,1,0,0,0,1,0,90,15,45,39.8177348567545,-29.506641366223906,3.740887163610757,1,under
500112029,25.03801,121.56541,130,18781,5,5,0.0634920634920634,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,0.2588190451025207,0,0,1,0,1,0,1,0,0,90,45,15,40.50401645246118,-29.506641366223906,3.8280752128882454,1,under
500112043,25.0401,121.56822,130,18601,5,5,0.2769230769230769,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,0.2588190451025207,0,0,1,1,0,0,0,1,0,90,15,45,39.8177348567545,-29.506641366223906,3.740887163610757,1,under
500112043,25.0401,121.56822,130,18601,5,5,0.2769230769230769,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,0.2588190451025207,0,0,1,1,0,0,0,1,0,90,15,45,39.8177348567545,-29.506641366223906,3.740887163610757,1,under
500112043,25.0401,121.56822,130,18601,5,5,0.2769230769230769,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,0.2588190451025207,0,0,1,0,1,0,1,0,0,90,45,15,40.50401645246118,-29.506641366223906,3.8280752128882454,1,under
500112043,25.0401,121.56822,130,18601,5,5,0.2769230769230769,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,0.2588190451025207,0,0,1,1,0,0,0,1,0,90,15,45,39.8177348567545,-29.506641366223906,3.740887163610757,1,under
500112049,25.0489,121.57841,130,19203,5,5,0.1428571428571428,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,0.2588190451025207,0,0,1,1,0,0,0,1,0,90,15,45,39.8177348567545,-29.506641366223906,3.740887163610757,1,under
500112049,25.0489,121.57841,130,19203,5,5,0.1428571428571428,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,0.2588190451025207,0,0,1,0,1,0,0,1,0,90,45,45,43.119757527132535,-39.50664136622391,4.1603897658972855,1,under
500112049,25.0489,121.57841,130,19203,5,5,0.1428571428571428,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,0.2588190451025207,0,0,1,1,0,0,0,0,1,90,15,90,55.12312781173605,-44.5066413662239,5.685347518541509,1,under
500112049,25.0489,121.57841,130,19203,5,5,0.1428571428571428,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,0.2588190451025207,0,0,1,1,0,0,0,1,0,90,15,45,39.8177348567545,-29.506641366223906,3.740887163610757,1,under
500112081,25.03656,121.56866,130,18063,5,5,0.0166666666666666,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,0.2588190451025207,0,0,1,1,0,0,0,1,0,90,15,45,39.8177348567545,-29.506641366223906,3.740887163610757,1,under
500112081,25.03656,121.56866,130,18063,5,5,0.0166666666666666,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,0.2588190451025207,0,0,1,0,1,0,1,0,0,90,45,15,40.50401645246118,-29.506641366223906,3.8280752128882454,1,under
500112081,25.03656,121.56866,130,18063,5,5,0.0166666666666666,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,0.2588190451025207,0,0,1,1,0,0,0,1,0,90,15,45,39.8177348567545,-29.506641366223906,3.740887163610757,1,under
500112081,25.03656,121.56866,130,18063,5,5,0.0166666666666666,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,0.2588190451025207,0,0,1,1,0,0,1,0,0,90,15,15,36.969093425527014,-19.506641366223906,3.3789839870815843,1,under
500112082,25.03404,121.56598,130,22335,6,5,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0,0,1,1,0,0,0,0,1,90,15,90,55.12312781173605,-44.5066413662239,5.685347518541509,1,under
500112082,25.03404,121.56598,130,22335,6,5,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0,0,1,1,0,0,0,1,0,90,15,45,39.8177348567545,-29.506641366223906,3.740887163610757,1,under
500112082,25.03404,121.56598,130,22335,6,5,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0,0,1,0,1,0,1,0,0,90,45,15,40.50401645246118,-29.506641366223906,3.8280752128882454,1,under
500112082,25.03404,121.56598,130,22335,6,5,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0,0,1,0,1,0,1,0,0,90,45,15,40.50401645246118,-29.506641366223906,3.8280752128882454,1,under
500112085,25.04084,121.56789,130,18004,5,5,0.217391304347826,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,0.2588190451025207,0,0,1,1,0,0,0,0,1,90,15,90,55.12312781173605,-44.5066413662239,5.685347518541509,1,under
500112085,25.04084,121.56789,130,18004,5,5,0.217391304347826,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,0.2588190451025207,0,0,1,1,0,0,0,0,1,90,15,90,55.12312781173605,-44.5066413662239,5.685347518541509,1,under
500112085,25.04084,121.56789,130,18004,5,5,0.217391304347826,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,0.2588190451025207,0,0,1,0,1,0,0,1,0,90,45,45,43.119757527132535,-39.50664136622391,4.1603897658972855,1,under
500112085,25.04084,121.56789,130,18004,5,5,0.217391304347826,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,0.2588190451025207,0,0,1,1,0,0,0,0,1,90,15,90,55.12312781173605,-44.5066413662239,5.685347518541509,1,under
500113034,25.04662,121.50717,130,18601,5,5,0.4264705882352941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,0.2588190451025207,0,0,1,1,0,0,0,1,0,90,15,45,39.8177348567545,-29.506641366223906,3.740887163610757,1,under
500113034,25.04662,121.50717,130,18601,5,5,0.4264705882352941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,0.2588190451025207,0,0,1,1,0,0,0,1,0,90,15,45,39.8177348567545,-29.506641366223906,3.740887163610757,1,under
500113034,25.04662,121.50717,130,18601,5,5,0.4264705882352941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,0.2588190451025207,0,0,1,1,0,0,0,1,0,90,15,45,39.8177348567545,-29.506641366223906,3.740887163610757,1,under
500113034,25.04662,121.50717,130,18601,5,5,0.4264705882352941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,0.2588190451025207,0,0,1,1,0,0,0,0,1,90,15,90,55.12312781173605,-44.5066413662239,5.685347518541509,1,under
500113038,25.04099,121.50769,130,14881,4,5,0.2758620689655172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0,0,1,1,0,0,0,0,1,90,15,90,55.12312781173605,-44.5066413662239,5.685347518541509,1,under
500113038,25.04099,121.50769,130,14881,4,5,0.2758620689655172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0,0,1,0,1,0,0,1,0,90,45,45,43.119757527132535,-39.50664136622391,4.1603897658972855,1,under
500113038,25.04099,121.50769,130,14881,4,5,0.2758620689655172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0,0,1,1,0,0,0,0,1,90,15,90,55.12312781173605,-44.5066413662239,5.685347518541509,1,under
500113038,25.04099,121.50769,130,14881,4,5,0.2758620689655172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0,0,1,1,0,0,0,0,1,90,15,90,55.12312781173605,-44.5066413662239,5.685347518541509,1,under
500113068,25.03548,121.50026,130,18302,5,5,0.03125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,0.2588190451025207,0,0,1,1,0,0,0,0,1,90,15,90,55.12312781173605,-44.5066413662239,5.685347518541509,1,under
500113068,25.03548,121.50026,130,18302,5,5,0.03125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,0.2588190451025207,0,0,1,0,1,0,1,0,0,90,45,15,40.50401645246118,-29.506641366223906,3.8280752128882454,1,under
500113068,25.03548,121.50026,130,18302,5,5,0.03125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,0.2588190451025207,0,0,1,1,0,0,0,1,0,90,15,45,39.8177348567545,-29.506641366223906,3.740887163610757,1,under
500113068,25.03548,121.50026,130,18302,5,5,0.03125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,0.2588190451025207,0,0,1,0,1,0,1,0,0,90,45,15,40.50401645246118,-29.506641366223906,3.8280752128882454,1,under
500119006,25.01466,121.52917,130,13382,3,5,0.358695652173913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.9749279121818236,-0.2225209339563146,0.7071067811865476,0.7071067811865476,0,0,1,0,1,0,0,1,0,90,45,45,43.119757527132535,-39.50664136622391,4.1603897658972855,1,under
500119006,25.01466,121.52917,130,13382,3,5,0.358695652173913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.9749279121818236,-0.2225209339563146,0.7071067811865476,0.7071067811865476,0,0,1,1,0,0,0,0,1,90,15,90,55.12312781173605,-44.5066413662239,5.685347518541509,1,under
500119006,25.01466,121.52917,130,13382,3,5,0.358695652173913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.9749279121818236,-0.2225209339563146,0.7071067811865476,0.7071067811865476,0,0,1,0,1,0,0,1,0,90,45,45,43.119757527132535,-39.50664136622391,4.1603897658972855,1,under
500119006,25.01466,121.52917,130,13382,3,5,0.358695652173913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.9749279121818236,-0.2225209339563146,0.7071067811865476,0.7071067811865476,0,0,1,1,0,0,0,0,1,90,15,90,55.12312781173605,-44.5066413662239,5.685347518541509,1,under
500119049,25.01981,121.53903,130,16457,4,5,0.0303030303030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0,0,1,1,0,0,0,0,1,90,15,90,55.12312781173605,-44.5066413662239,5.685347518541509,1,under
500119049,25.01981,121.53903,130,16457,4,5,0.0303030303030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0,0,1,1,0,0,0,0,1,90,15,90,55.12312781173605,-44.5066413662239,5.685347518541509,1,under
500119049,25.01981,121.53903,130,16457,4,5,0.0303030303030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0,0,1,1,0,0,0,0,1,90,15,90,55.12312781173605,-44.5066413662239,5.685347518541509,1,under
500119049,25.01981,121.53903,130,16457,4,5,0.0303030303030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0,0,1,0,1,0,1,0,0,90,45,15,40.50401645246118,-29.506641366223906,3.8280752128882454,1,under
500119059,25.01595,121.53791,130,13575,3,5,0.0588235294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.9749279121818236,-0.2225209339563146,0.7071067811865476,0.7071067811865476,0,0,1,1,0,0,0,0,1,90,15,90,55.12312781173605,-44.5066413662239,5.685347518541509,1,under
500119059,25.01595,121.53791,130,13575,3,5,0.0588235294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.9749279121818236,-0.2225209339563146,0.7071067811865476,0.7071067811865476,0,0,1,1,0,0,0,0,1,90,15,90,55.12312781173605,-44.5066413662239,5.685347518541509,1,under
500119059,25.01595,121.53791,130,13575,3,5,0.0588235294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.9749279121818236,-0.2225209339563146,0.7071067811865476,0.7071067811865476,0,0,1,1,0,0,0,0,1,90,15,90,55.12312781173605,-44.5066413662239,5.685347518541509,1,under
500119059,25.01595,121.53791,130,13575,3,5,0.0588235294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.9749279121818236,-0.2225209339563146,0.7071067811865476,0.7071067811865476,0,0,1,1,0,0,0,0,1,90,15,90,55.12312781173605,-44.5066413662239,5.685347518541509,1,under
500119068,25.01987,121.54175,130,16995,4,5,0.0303030303030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0,0,1,1,0,0,0,0,1,90,15,90,55.12312781173605,-44.5066413662239,5.685347518541509,1,under
500119068,25.01987,121.54175,130,16995,4,5,0.0303030303030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0,0,1,1,0,0,0,1,0,90,15,45,39.8177348567545,-29.506641366223906,3.740887163610757,1,under
500119068,25.01987,121.54175,130,16995,4,5,0.0303030303030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0,0,1,1,0,0,0,1,0,90,15,45,39.8177348567545,-29.506641366223906,3.740887163610757,1,under
500119068,25.01987,121.54175,130,16995,4,5,0.0303030303030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0,0,1,1,0,0,1,0,0,90,15,15,36.969093425527014,-19.506641366223906,3.3789839870815843,1,under
500119096,25.01547,121.52892,130,5342,1,5,0.1717171717171717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.9749279121818236,-0.2225209339563146,0.2588190451025207,0.9659258262890684,0,0,1,1,0,0,0,0,1,90,15,90,55.12312781173605,-44.5066413662239,5.685347518541509,1,under
500119096,25.01547,121.52892,130,5342,1,5,0.1717171717171717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.9749279121818236,-0.2225209339563146,0.2588190451025207,0.9659258262890684,0,0,1,0,1,0,0,0,1,90,45,90,57.553633246085255,-54.5066413662239,5.99412897050662,1,under
500119096,25.01547,121.52892,130,5342,1,5,0.1717171717171717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.9749279121818236,-0.2225209339563146,0.2588190451025207,0.9659258262890684,0,0,1,0,1,0,0,0,1,90,45,90,57.553633246085255,-54.5066413662239,5.99412897050662,1,under
500119096,25.01547,121.52892,130,5342,1,5,0.1717171717171717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.9749279121818236,-0.2225209339563146,0.2588190451025207,0.9659258262890684,0,0,1,1,0,0,0,0,1,90,15,90,55.12312781173605,-44.5066413662239,5.685347518541509,1,under
500119097,25.0182,121.53476,129,84004,23,4,0.6268656716417911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.433883739117558,-0.9009688679024191,-0.2588190451025215,0.965925826289068,0,0,1,0,1,0,1,0,0,90,45,15,40.50401645246118,-29.506641366223906,3.8280752128882454,1,under
500119097,25.0182,121.53476,129,84004,23,4,0.6268656716417911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.433883739117558,-0.9009688679024191,-0.2588190451025215,0.965925826289068,0,0,1,0,1,0,1,0,0,90,45,15,40.50401645246118,-29.506641366223906,3.8280752128882454,1,under
500119097,25.0182,121.53476,129,84004,23,4,0.6268656716417911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.433883739117558,-0.9009688679024191,-0.2588190451025215,0.965925826289068,0,0,1,1,0,0,0,1,0,90,15,45,39.8177348567545,-29.506641366223906,3.740887163610757,1,under
500119097,25.0182,121.53476,129,84004,23,4,0.6268656716417911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.433883739117558,-0.9009688679024191,-0.2588190451025215,0.965925826289068,0,0,1,1,0,0,0,1,0,90,15,45,39.8177348567545,-29.506641366223906,3.740887163610757,1,under
